MLocID,SampleStartDate,OrganizationID,StationDes,AU_GNIS_Name,GNIS_Name,MonLocType,HUC12_Name,ELEV_Ft,AU_ID,WaterTypeCode,WaterBodyCode,ben_use_code,OWRD_Basin,EcoRegion2,EcoRegion3,wqstd_code,Pollu_ID,Calc_Crit,Combine_Result_Cmnts,Combine_Result,Activity_Type,SampleMedia,SampleSubmedia,SampleStartTime,SampleStartTZ,chr_uid,Char_Name,Char_Speciation,Sample_Fraction,CASNumber,Result_UID,Result_status,Result_Numeric,IRResultNWQSunit,ActDepthUnit,Result_Depth,act_depth_height,Result_Depth_Unit,Act_Depth_Top,Act_Depth_Top_Unit,Act_Depth_Bottom,Act_Depth_Bottom_Unit,Time_Basis,Statistical_Base,Statistic_N_Value,act_sam_compnt_name,lab_Comments,General_Comments,Analytical_method,QualifierAbbr,QualifierTxt,IDLType,IDLValue,IDLUnit,MDLType,MDLValue,MDLUnit,MRLType,MRLUnit,MRLValue,URLType,URLValue,URLUnit,TribalLand,Result_Operator,Result_Unit,IRWQSUnitName,Result_Type,analysis_comment,Alkalinity,Calcium,Chloride,Conductivity,DOC,Hardness,Magnesium,Organic.carbon,pH,Potassium,Sodium,Sulfate,Temperature..water,TOC,Final.Acute.Value,Cu,Acute.Toxic.Units,Tier,CMC_ug.L,CCC_ug.L,Chronic.Toxic.Unit,Result_Comments
38023-ORDEQ,1/20/2021,CITY_SANDY(NOSTORETID),Tickle Creek at Sandy WWTP Property Line,Tickle Creek,Tickle Creek,River/Stream,Tickle Creek-Deep Creek,519,OR_WS_170900110604_02_104546,2,2,2,Willamette,MARINE WEST COAST FOREST,3,15,45,1,,,Sample-Routine,Water,Surface Water,9:05:00,PST,832,Copper,,Dissolved,7440-50-8,60873311,Validated,0.5,0.5,,,,,,,,,,,,,,,200.8 ~ EPA; Metals in Waters by ICP/MS,,,,,,Method Detection Level,0.5,ug/l,Minimum Reporting Level,ug/l,2,,,,0,=,ug/l,ug/l,Estimated,,14,2.6,2.9,,0.54,11,1.2,,7.28,0.83,3.1,4.2,5.8,,3.0432,0.5,0.328601472,0,1.5216,0.9451,0.529044546,
38023-ORDEQ,1/20/2021,CITY_SANDY(NOSTORETID),Tickle Creek at Sandy WWTP Property Line,Tickle Creek,Tickle Creek,River/Stream,Tickle Creek-Deep Creek,519,OR_WS_170900110604_02_104546,2,2,2,Willamette,MARINE WEST COAST FOREST,3,15,45,1,,,Sample-Routine,Water,Surface Water,9:05:00,PST,832,Copper,,Total Recoverable,7440-50-8,60873313,Validated,0.5,0.5,,,,,,,,,,,,,,,200.8 ~ EPA; Metals in Waters by ICP/MS,,,,,,Method Detection Level,0.5,ug/l,Minimum Reporting Level,ug/l,2,,,,0,<,ug/l,ug/l,Actual,,14,2.6,2.9,,0.54,11,1.2,,7.28,0.83,3.1,4.2,5.8,,3.0432,0.5,0.328601472,0,1.5216,0.9451,0.529044546,
12959-ORDEQ,12/13/2022,CITY_TILLAMOOK(NOSTORETID),Trask River at Lower Trask Boat Ramp,Trask River,Trask River,Estuary,Lower Trask River,18,OR_EB_1710020308_01_107225,1,1,1,North Coast,MARINE WEST COAST FOREST,1,15,45,1,,,Sample-Routine,Water,Surface Water,8:07:00,PST,832,Copper,,Dissolved,7440-50-8,83237163,Validated,0.002,2,,,,,,,,,,,,,,,200.8 ~ EPA; Metals in Waters by ICP/MS,,,,,,Method Detection Level,0.002,mg/l,Minimum Reporting Level,mg/l,0.002,,,,0,<,mg/l,ug/l,Actual,,25.5,7.3,3.25,,1,25.9,1.85,,6.89,0.32,5.02,3.22,7,,3.0407,0.002,0.00131553,0,1.5203,0.9443,0.002117971,
12959-ORDEQ,12/13/2022,CITY_TILLAMOOK(NOSTORETID),Trask River at Lower Trask Boat Ramp,Trask River,Trask River,Estuary,Lower Trask River,18,OR_EB_1710020308_01_107225,1,1,1,North Coast,MARINE WEST COAST FOREST,1,15,45,1,,,Sample-Routine,Water,Surface Water,8:07:00,PST,832,Copper,,Total Recoverable,7440-50-8,83237167,Validated,0.002,2,,,,,,,,,,,,,,,200.8 ~ EPA; Metals in Waters by ICP/MS,,,,,,Method Detection Level,0.002,mg/l,Minimum Reporting Level,mg/l,0.002,,,,0,<,mg/l,ug/l,Actual,,25.5,7.3,3.25,,1,25.9,1.85,,6.89,0.32,5.02,3.22,7,,3.0407,0.002,0.00131553,0,1.5203,0.9443,0.002117971,
12959-ORDEQ,10/12/2022,CITY_TILLAMOOK(NOSTORETID),Trask River at Lower Trask Boat Ramp,Trask River,Trask River,Estuary,Lower Trask River,18,OR_EB_1710020308_01_107225,1,1,1,North Coast,MARINE WEST COAST FOREST,1,15,45,1,,,Sample-Routine,Water,Surface Water,6:08:00,PST,832,Copper,,Dissolved,7440-50-8,83236837,Validated,0.002,2,,,,,,,,,,,,,,,200.8 ~ EPA; Metals in Waters by ICP/MS,,,,,,Method Detection Level,0.002,mg/l,Minimum Reporting Level,mg/l,0.002,,,,0,<,mg/l,ug/l,Actual,,38.2,8.97,3.56,,1,32.7,2.5,,6.88,0.319,5.79,3.04,10.5,,3.0343,0.002,0.001318218,0,1.5172,0.9423,0.002122466,
12959-ORDEQ,10/12/2022,CITY_TILLAMOOK(NOSTORETID),Trask River at Lower Trask Boat Ramp,Trask River,Trask River,Estuary,Lower Trask River,18,OR_EB_1710020308_01_107225,1,1,1,North Coast,MARINE WEST COAST FOREST,1,15,45,1,,,Sample-Routine,Water,Surface Water,6:08:00,PST,832,Copper,,Total Recoverable,7440-50-8,83236833,Validated,0.002,2,,,,,,,,,,,,,,,200.8 ~ EPA; Metals in Waters by ICP/MS,,,,,,Method Detection Level,0.002,mg/l,Minimum Reporting Level,mg/l,0.002,,,,0,<,mg/l,ug/l,Actual,,38.2,8.97,3.56,,1,32.7,2.5,,6.88,0.319,5.79,3.04,10.5,,3.0343,0.002,0.001318218,0,1.5172,0.9423,0.002122466,
ARKEMA_GW_AMBIENT,8/7/2019,ARKEMA_GROUNDWATER(NOSTORETID),Arkema Groundwater Ambient,Willamette River,Willamette River,River/Stream,Balch Creek-Willamette River,5,OR_SR_1709001202_88_104175,2,2,88,Willamette,MARINE WEST COAST FOREST,3,15,45,1,,,Sample-Routine,Water,Surface Water,13:00:00,PDT,832,Copper,,Dissolved,7440-50-8,68450956,Validated,1.7,1.7,,,,,,,,,,,,,,,200.8 ~ EPA; Metals in Waters by ICP/MS,,,,,,Method Detection Level,0.6,ug/l,Minimum Reporting Level,ug/l,2,,,,0,=,ug/l,ug/l,Estimated,,28.9,6.82,6.1,89.2,3.2,,2.59,,6.28,1.31,7.71,5,20.13,,3.0127,1.7,1.128518322,0,1.5064,0.9356,1.817015819,
ARKEMA_GW_AMBIENT,8/7/2019,ARKEMA_GROUNDWATER(NOSTORETID),Arkema Groundwater Ambient,Willamette River,Willamette River,River/Stream,Balch Creek-Willamette River,5,OR_SR_1709001202_88_104175,2,2,88,Willamette,MARINE WEST COAST FOREST,3,15,45,1,,,Sample-Routine,Water,Surface Water,13:00:00,PDT,832,Copper,,Total Recoverable,7440-50-8,68450955,Validated,1.2,1.2,,,,,,,,,,,,,,,200.8 ~ EPA; Metals in Waters by ICP/MS,,,,,,Method Detection Level,0.6,ug/l,Minimum Reporting Level,ug/l,2,,,,0,=,ug/l,ug/l,Estimated,,28.9,6.82,6.1,89.2,3.2,,2.59,,6.28,1.31,7.71,5,20.13,,3.0127,1.7,0.796601168,0,1.5064,0.9356,1.282599401,
PDX_BES-0345,12/26/2018,PDX_BES(NOSTORETID),Bronson Creek - 6021 NW Skyline Blvd,Bannister Creek,Bannister Creek,River/Stream,Beaverton Creek,857,OR_WS_170900100401_02_104506,2,2,2,Willamette,MARINE WEST COAST FOREST,1,15,45,1,,,Sample-Routine,Water,Surface Water,13:45:00,PST,832,Copper,,Total,7440-50-8,65489637,Final,2.15,2.15,,,,,,,,,,,,,,,200.8 ~ EPA; Metals in Waters by ICP/MS,,,,,,Method Detection Level,0.2,ug/l,Minimum Reporting Level,ug/l,0.2,,,,0,=,ug/l,ug/l,Actual,,20.9,,15,,,,,,7,,,,,,3.0095,1.01,1.428761297,5,1.5048,0.9346,2.30044939,
PDX_BES-0345,12/26/2018,PDX_BES(NOSTORETID),Bronson Creek - 6021 NW Skyline Blvd,Bannister Creek,Bannister Creek,River/Stream,Beaverton Creek,857,OR_WS_170900100401_02_104506,2,2,2,Willamette,MARINE WEST COAST FOREST,1,15,45,1,,,Sample-Routine,Water,Surface Water,13:45:00,PST,832,Copper,,Dissolved,7440-50-8,65489638,Final,1.01,1.01,,,,,,,,,,,,,,,200.8 ~ EPA; Metals in Waters by ICP/MS,,,,,,Method Detection Level,0.212,ug/l,Minimum Reporting Level,ug/l,0.212,,,,0,=,ug/l,ug/l,Actual,,20.9,,15,,,,,,7,,,,,,3.0095,1.01,0.67118554,5,1.5048,0.9346,1.080676225,
CLK12,1/16/2018,CITY_SALEM(NOSTORETID),Clark Creek at Ewald Ave.,Clark Creek,Clark Creek,River/Stream,Croisan Creek-Willamette River,378,OR_WS_170900070301_02_104413,2,2,2,Willamette,MARINE WEST COAST FOREST,3,15,45,1,,,Sample-Routine,Water,Surface Water,9:35:00,PST,832,Copper,,Total,7440-50-8,65572985,Final,0.0025,2.5,,,,,,,,,,,,,,,Metals in Water by ICP-AES,,,,,,Method Detection Level,0.0025,mg/l,Minimum Reporting Level,mg/l,0.0025,,,,0,<,mg/l,ug/l,Actual,,,,,74,,,,,6.75,,,,11.2,,2.9949,0.0025,0.001669449,5,1.4975,0.9301,0.002687883,
CLK12,1/16/2018,CITY_SALEM(NOSTORETID),Clark Creek at Ewald Ave.,Clark Creek,Clark Creek,River/Stream,Croisan Creek-Willamette River,378,OR_WS_170900070301_02_104413,2,2,2,Willamette,MARINE WEST COAST FOREST,3,15,45,1,,,Sample-Routine,Water,Surface Water,9:35:00,PST,832,Copper,,Dissolved,7440-50-8,65572992,Final,0.0025,2.5,,,,,,,,,,,,,,,Metals in Water by ICP-AES,,,,,,Method Detection Level,0.0025,mg/l,Minimum Reporting Level,mg/l,0.0025,,,,0,<,mg/l,ug/l,Actual,,,,,74,,,,,6.75,,,,11.2,,2.9949,0.0025,0.001669449,5,1.4975,0.9301,0.002687883,
SLLI_AMBIENT,5/3/2022,SLLI(NOSTORETID),SLLI Ambient,Willamette River,Willamette River,River/Stream,Balch Creek-Willamette River,5,OR_SR_1709001202_88_104175,2,2,88,Willamette,MARINE WEST COAST FOREST,3,15,45,1,,,Sample-Routine,Water,Surface Water,10:40:00,PST,832,Copper,,Dissolved,7440-50-8,68909727,Validated,2,2,,,,,,,,,,,,,,,200.8 ~ EPA; Metals in Waters by ICP/MS,,,,,,Method Detection Level,2,ug/l,Minimum Reporting Level,ug/l,2,,,,0,<,ug/l,ug/l,Actual,,31.2,6.1,3.87,,1.08,25.8,2.06,,6.83,0.612,4.96,2.97,12.1,,2.9867,2,1.33931561,0,1.4933,0.9275,2.156334232,
SLLI_AMBIENT,5/3/2022,SLLI(NOSTORETID),SLLI Ambient,Willamette River,Willamette River,River/Stream,Balch Creek-Willamette River,5,OR_SR_1709001202_88_104175,2,2,88,Willamette,MARINE WEST COAST FOREST,3,15,45,1,,,Sample-Routine,Water,Surface Water,10:40:00,PST,832,Copper,,Total Recoverable,7440-50-8,68909729,Validated,2,2,,,,,,,,,,,,,,,200.8 ~ EPA; Metals in Waters by ICP/MS,,,,,,Method Detection Level,2,ug/l,Minimum Reporting Level,ug/l,2,,,,0,<,ug/l,ug/l,Actual,,31.2,6.1,3.87,,1.08,25.8,2.06,,6.83,0.612,4.96,2.97,12.1,,2.9867,2,1.33931561,0,1.4933,0.9275,2.156334232,
PDX_BES-0185,12/11/2019,PDX_BES(NOSTORETID),Willamette River Tributary - Forest Park 3rd Order Stream,Unnamed Tribs to Willamette River,,River/Stream,Balch Creek-Willamette River,433,OR_WS_170900120202_02_104555,2,2,2,Willamette,MARINE WEST COAST FOREST,1,15,45,1,,,Sample-Routine,Water,Surface Water,11:19:00,PST,832,Copper,,Total,7440-50-8,65488880,Final,1.03,1.03,,,,,,,,,,,,,,,200.8 ~ EPA; Metals in Waters by ICP/MS,,,,,,Method Detection Level,0.2,ug/l,Minimum Reporting Level,ug/l,0.2,,,,0,=,ug/l,ug/l,Actual,,12.4,,25.2,,,,,,7,,,,,,2.9746,0.739,0.692530088,5,1.4873,0.9238,1.114959948,
PDX_BES-0185,12/11/2019,PDX_BES(NOSTORETID),Willamette River Tributary - Forest Park 3rd Order Stream,Unnamed Tribs to Willamette River,,River/Stream,Balch Creek-Willamette River,433,OR_WS_170900120202_02_104555,2,2,2,Willamette,MARINE WEST COAST FOREST,1,15,45,1,,,Sample-Routine,Water,Surface Water,11:19:00,PST,832,Copper,,Dissolved,7440-50-8,65488881,Final,0.739,0.739,,,,,,,,,,,,,,,200.8 ~ EPA; Metals in Waters by ICP/MS,,,,,,Method Detection Level,0.211,ug/l,Minimum Reporting Level,ug/l,0.211,,,,0,=,ug/l,ug/l,Actual,,12.4,,25.2,,,,,,7,,,,,,2.9746,0.739,0.496873529,5,1.4873,0.9238,0.799956701,
3701569-CWS,2/24/2020,CWS(NOSTORETID),TUALATIN RIVER AT FERN HILL RD,Tualatin River,Tualatin River,River/Stream,City of Forest Grove-Tualatin River,150,OR_SR_1709001002_02_104104,2,2,2,Willamette,MARINE WEST COAST FOREST,3,15,45,1,,,Sample-Routine,Water,,9:59:00,PST,832,Copper,,Dissolved,7440-50-8,83501669,Final,0.583,0.583,,,,,,,,,,,,,,,200.8 ~ EPA; Metals in Waters by ICP/MS,,,,,,Method Detection Level,0.0214,ug/l,Practical Quantitation Limit,ug/l,0.406,,,,0,=,ug/l,ug/l,Actual,,32.9,8.69,4.14,,1.06,33.1,2.77,,6.84,0.476,4.86,3.34,6.754,1.04,2.974,0.583,0.39206456,0,1.487,0.9236,0.631225639,
3701569-CWS,2/24/2020,CWS(NOSTORETID),TUALATIN RIVER AT FERN HILL RD,Tualatin River,Tualatin River,River/Stream,City of Forest Grove-Tualatin River,150,OR_SR_1709001002_02_104104,2,2,2,Willamette,MARINE WEST COAST FOREST,3,15,45,1,,,Sample-Routine,Water,Surface Water,9:59:00,PST,832,Copper,,Total Recoverable,7440-50-8,68636212,Validated,2.37,2.37,,,,,,,,,,,,,,"Analyte detected in method blank (>10% of sample concentration); QC2 failed high, results may be baised high.",200.8 ~ EPA; Metals in Waters by ICP/MS,,,,,,Method Detection Level,0.0214,ug/l,Minimum Reporting Level,ug/l,2,,,,0,=,ug/l,ug/l,Estimated,,32.9,8.69,4.14,,1.06,33.1,2.77,,6.84,0.476,4.86,3.34,6.754,1.04,2.974,0.583,1.593813046,0,1.487,0.9236,2.566045907,
CLK12,5/17/2022,CITY_SALEM(NOSTORETID),Clark Creek at Ewald Ave.,Clark Creek,Clark Creek,River/Stream,Croisan Creek-Willamette River,378,OR_WS_170900070301_02_104413,2,2,2,Willamette,MARINE WEST COAST FOREST,3,15,45,1,,,Sample-Routine,Water,Surface Water,10:00:00,PDT,832,Copper,,Total Recoverable,7440-50-8,69834857,Validated,0.000309,0.309,,,,,,,,,,,,,,,200.8 ~ EPA; Metals in Waters by ICP/MS,,,,,,Method Detection Level,0.000222,mg/l,Minimum Reporting Level,mg/l,0.000222,,,,0,=,mg/l,ug/l,Actual,,,,,76.3,,22.1,,,6.74,,,,12.3,,2.9479,0.0003,0.000209648,5,1.4739,0.9155,0.00033752,
CLK12,5/17/2022,CITY_SALEM(NOSTORETID),Clark Creek at Ewald Ave.,Clark Creek,Clark Creek,River/Stream,Croisan Creek-Willamette River,378,OR_WS_170900070301_02_104413,2,2,2,Willamette,MARINE WEST COAST FOREST,3,15,45,1,,,Sample-Routine,Water,Surface Water,10:00:00,PDT,832,Copper,,Dissolved,7440-50-8,69834858,Validated,0.000273,0.273,,,,,,,,,,,,,,,200.8 ~ EPA; Metals in Waters by ICP/MS,,,,,,Method Detection Level,0.000212,mg/l,Minimum Reporting Level,mg/l,0.000212,,,,0,=,mg/l,ug/l,Actual,,,,,76.3,,22.1,,,6.74,,,,12.3,,2.9479,0.0003,0.000185223,5,1.4739,0.9155,0.000298198,
3701528-CWS,1/19/2021,CWS(NOSTORETID),TUALATIN RIVER AT GOLF COURSE RD,Tualatin River,Tualatin River,River/Stream,City of Forest Grove-Tualatin River,140,OR_SR_1709001002_02_104104,2,2,2,Willamette,MARINE WEST COAST FOREST,3,15,45,1,,,Sample-Routine,Water,,11:30:00,PDT,832,Copper,,Dissolved,7440-50-8,83501425,Final,0.922,0.922,,,,,,,,,,,,,,,200.8 ~ EPA; Metals in Waters by ICP/MS,,,,,,Method Detection Level,0.0214,ug/l,Practical Quantitation Limit,ug/l,0.406,,,,0,=,ug/l,ug/l,Actual,,,,,,,27.5,2.56,,,,,,,1.35,2.9288,0.922,0.629609396,4,1.4644,0.9096,1.013632366,
CLK1,11/17/2020,CITY_SALEM(NOSTORETID),Clark Creek at Bush Park,Clark Creek,Clark Creek,River/Stream,Croisan Creek-Willamette River,161,OR_WS_170900070301_02_104413,2,2,2,Willamette,MARINE WEST COAST FOREST,3,15,45,1,,,Sample-Routine,Water,Surface Water,9:40:00,PST,832,Copper,,Dissolved,7440-50-8,65580823,Final,0.002379,2.379,,,,,,,,,,,,,,,200.8 ~ EPA; Metals in Waters by ICP/MS,,,,,,Method Detection Level,0.000212,mg/l,Minimum Reporting Level,mg/l,0.000212,,,,0,=,mg/l,ug/l,Actual,,,,,82.1,,,,,6.73,,,,12.3,,2.906,0.0024,0.001637302,5,1.453,0.9025,0.002636011,
CLK1,11/17/2020,CITY_SALEM(NOSTORETID),Clark Creek at Bush Park,Clark Creek,Clark Creek,River/Stream,Croisan Creek-Willamette River,161,OR_WS_170900070301_02_104413,2,2,2,Willamette,MARINE WEST COAST FOREST,3,15,45,1,,,Sample-Routine,Water,Surface Water,9:40:00,PST,832,Copper,,Total,7440-50-8,65580822,Final,0.00445,4.45,,,,,,,,,,,,,,,200.8 ~ EPA; Metals in Waters by ICP/MS,,,,,,Method Detection Level,0.0004,mg/l,Minimum Reporting Level,mg/l,0.0004,,,,0,=,mg/l,ug/l,Actual,,,,,82.1,,,,,6.73,,,,12.3,,2.906,0.0024,0.003062629,5,1.453,0.9025,0.004930748,
3701569-CWS,2/17/2020,CWS(NOSTORETID),TUALATIN RIVER AT FERN HILL RD,Tualatin River,Tualatin River,River/Stream,City of Forest Grove-Tualatin River,150,OR_SR_1709001002_02_104104,2,2,2,Willamette,MARINE WEST COAST FOREST,3,15,45,1,,,Sample-Routine,Water,,11:14:00,PST,832,Copper,,Dissolved,7440-50-8,83501527,Final,0.73,0.73,,,,,,,,,,,,,,,200.8 ~ EPA; Metals in Waters by ICP/MS,,,,,,Method Detection Level,0.0214,ug/l,Practical Quantitation Limit,ug/l,0.406,,,,0,=,ug/l,ug/l,Actual,,33,8.42,3.23,,1.05,31.9,2.65,,6.83,0.509,4.65,3.04,6.635,,2.8894,0.73,0.505295217,0,1.4447,0.8973,0.813551766,
3701569-CWS,2/17/2020,CWS(NOSTORETID),TUALATIN RIVER AT FERN HILL RD,Tualatin River,Tualatin River,River/Stream,City of Forest Grove-Tualatin River,150,OR_SR_1709001002_02_104104,2,2,2,Willamette,MARINE WEST COAST FOREST,3,15,45,1,,,Sample-Routine,Water,Surface Water,11:14:00,PST,832,Copper,,Total Recoverable,7440-50-8,68636224,Validated,3.1,3.1,,,,,,,,,,,,,,"Analyte detected in method blank (>10% concentration); QC2 failed high, results may be biased high.",200.8 ~ EPA; Metals in Waters by ICP/MS,,,,,,Method Detection Level,0.0214,ug/l,Minimum Reporting Level,ug/l,2,,,,0,=,ug/l,ug/l,Estimated,,33,8.42,3.23,,1.05,31.9,2.65,,6.83,0.509,4.65,3.04,6.635,,2.8894,0.73,2.145774209,0,1.4447,0.8973,3.454808871,
26339-ORDEQ,8/20/2019,CITY_NEWBERG(NOSTORETID),Willamette River upstream of Newberg Bridge at Rogers Landing,Willamette River,Willamette River,River/Stream,Hess Creek-Willamette River,55,OR_SR_1709000703_88_104015,2,2,88,Willamette,MARINE WEST COAST FOREST,3,15,45,1,,,Sample-Routine,Water,Surface Water,9:19:00,PDT,832,Copper,,Total Recoverable,7440-50-8,68397215,Validated,0.0014,1.4,,,,,,,,,,,,,,,200.8 ~ EPA; Metals in Waters by ICP/MS,,,,,,Method Detection Level,0.0000863,mg/l,Minimum Reporting Level,mg/l,0.002,,,,0,=,mg/l,ug/l,Estimated,,25.9,5.59,2.5,73.39,1.47,,2.11,,6.63,0.87,5.42,3.3,22.1,,2.8774,0.0012,0.000973101,0,1.4387,0.8936,0.001566697,
26339-ORDEQ,8/20/2019,CITY_NEWBERG(NOSTORETID),Willamette River upstream of Newberg Bridge at Rogers Landing,Willamette River,Willamette River,River/Stream,Hess Creek-Willamette River,55,OR_SR_1709000703_88_104015,2,2,88,Willamette,MARINE WEST COAST FOREST,3,15,45,1,,,Sample-Routine,Water,Surface Water,9:19:00,PDT,832,Copper,,Dissolved,7440-50-8,68397216,Validated,0.0012,1.2,,,,,,,,,,,,,,,200.8 ~ EPA; Metals in Waters by ICP/MS,,,,,,Method Detection Level,0.00009,mg/l,Minimum Reporting Level,mg/l,0.002,,,,0,=,mg/l,ug/l,Estimated,,25.9,5.59,2.5,73.39,1.47,,2.11,,6.63,0.87,5.42,3.3,22.1,,2.8774,0.0012,0.000834086,0,1.4387,0.8936,0.001342883,
COG_KCI3,2/6/2019,CITY_GRESHAM(NOSTORETID),Kelly Creek downstream of Kelley Creek detention pond,Kelly Creek,Kelly Creek,River/Stream,Beaver Creek-Sandy River,398,OR_WS_170800010703_02_103703,2,2,2,Sandy,MARINE WEST COAST FOREST,3,15,45,1,,,Sample-Routine,Water,Surface Water,11:49:00,PST,832,Copper,,Total,7440-50-8,65484685,Final,1.01,1.01,,,,,,,,,,,,,,"NA, Org Result Qualifier: NA",200.8 ~ EPA; Metals in Waters by ICP/MS,,,,,,Method Detection Level,0.222,ug/l,Minimum Reporting Level,ug/l,0.222,,,,0,=,ug/l,ug/l,Actual,,,,,62.9,,,,,6.73,,,,4,,2.8685,0.855,0.704225352,5,1.4342,0.8908,1.133812304,
COG_KCI3,2/6/2019,CITY_GRESHAM(NOSTORETID),Kelly Creek downstream of Kelley Creek detention pond,Kelly Creek,Kelly Creek,River/Stream,Beaver Creek-Sandy River,398,OR_WS_170800010703_02_103703,2,2,2,Sandy,MARINE WEST COAST FOREST,3,15,45,1,,,Sample-Routine,Water,Surface Water,11:49:00,PST,832,Copper,,Dissolved,7440-50-8,65484686,Final,0.855,0.855,,,,,,,,,,,,,,"NA, Org Result Qualifier: NA",200.8 ~ EPA; Metals in Waters by ICP/MS,,,,,,Method Detection Level,0.211,ug/l,Minimum Reporting Level,ug/l,0.211,,,,0,=,ug/l,ug/l,Actual,,,,,62.9,,,,,6.73,,,,4,,2.8685,0.855,0.596151164,5,1.4342,0.8908,0.959811405,
StHelens_Ambient,12/5/2019,CITY_STHELENS/BC(NOSTORETID),Columbia River 1/4 mile South of St. Helens Outfall 001,Columbia River,,River/Stream,Hayden Island-Columbia River,5,OR_SR_1708000302_88_100669,2,2,88,,MARINE WEST COAST FOREST,3,15,45,1,,,Sample-Routine,Water,Surface Water,8:50:00,PST,832,Copper,,Dissolved,7440-50-8,60647744,Validated,0.479,0.479,,,,,,,,,,,,,,,200.8 ~ EPA; Metals in Waters by ICP/MS,,,,,,Method Detection Level,0.211,ug/l,Minimum Reporting Level,ug/l,0.211,,,,0,=,ug/l,ug/l,Actual,,,19.2,3.86,,,,5.39,,6.61,1.17,5.53,13.7,7.1,,2.8621,0.479,0.334707568,5,1.4311,0.8889,0.538868264,
StHelens_Ambient,12/5/2019,CITY_STHELENS/BC(NOSTORETID),Columbia River 1/4 mile South of St. Helens Outfall 001,Columbia River,,River/Stream,Hayden Island-Columbia River,5,OR_SR_1708000302_88_100669,2,2,88,,MARINE WEST COAST FOREST,3,15,45,1,,,Sample-Routine,Water,Surface Water,8:50:00,PST,832,Copper,,Total Recoverable,7440-50-8,60647741,Validated,0.639,0.639,,,,,,,,,,,,,,,200.8 ~ EPA; Metals in Waters by ICP/MS,,,,,,Method Detection Level,0.2,ug/l,Minimum Reporting Level,ug/l,0.2,,,,0,=,ug/l,ug/l,Actual,,,19.2,3.86,,,,5.39,,6.61,1.17,5.53,13.7,7.1,,2.8621,0.479,0.446509678,5,1.4311,0.8889,0.718866014,
COG_JCI1,12/15/2021,CITY_GRESHAM(NOSTORETID),Johnson Creek @ Jenne Road,Johnson Creek,Johnson Creek,River/Stream,Upper Johnson Creek,245,OR_SR_1709001201_02_104170,2,2,2,Willamette,MARINE WEST COAST FOREST,3,15,45,1,,,Sample-Routine,Water,Surface Water,11:00:00,PST,832,Copper,,Total Recoverable,7440-50-8,69925070,Validated,1.37,1.37,,,,,,,,,,,,,,,200.8 ~ EPA; Metals in Waters by ICP/MS,,,,,,Method Detection Level,0.222,ug/l,Minimum Reporting Level,ug/l,0.222,,,,0,=,ug/l,ug/l,Actual,,,6.36,,,2.1,26.7,2.62,,,,,,,,2.8386,0.69,0.965264567,4,1.4193,0.8816,1.55399274,
COG_JCI1,12/15/2021,CITY_GRESHAM(NOSTORETID),Johnson Creek @ Jenne Road,Johnson Creek,Johnson Creek,River/Stream,Upper Johnson Creek,245,OR_SR_1709001201_02_104170,2,2,2,Willamette,MARINE WEST COAST FOREST,3,15,45,1,,,Sample-Routine,Water,Surface Water,11:00:00,PST,832,Copper,,Dissolved,7440-50-8,69925089,Validated,0.69,0.69,,,,,,,,,,,,,,,200.8 ~ EPA; Metals in Waters by ICP/MS,,,,,,Method Detection Level,0.212,ug/l,Minimum Reporting Level,ug/l,0.212,,,,0,=,ug/l,ug/l,Actual,,,6.36,,,2.1,26.7,2.62,,,,,,,,2.8386,0.69,0.486155147,4,1.4193,0.8816,0.782667877,
SWEETHOME_AMB,1/20/2022,CITY_SWEETHOME(NOSTORETID),Sweet Home Ambient Monitoring at Santiam,South Santiam River,South Santiam River,River/Stream,Ames Creek-South Santiam River,484,OR_SR_1709000608_02_103925,2,2,2,Willamette,MARINE WEST COAST FOREST,3,15,45,1,,,Sample-Routine,Water,Surface Water,8:34:00,PST,832,Copper,,Dissolved,7440-50-8,68750974,Validated,0.5,500,,,,,,,,,,,,,,,200.8 ~ EPA; Metals in Waters by ICP/MS,,,,,,Method Detection Level,0.00027,mg/l,Minimum Reporting Level,mg/l,0.002,,,,0,=,mg/l,ug/l,Estimated,,18.4,3.7,0.8,,1.36,11.8,0.8,,6.68,0.2,1.8,1,9.7,,2.8361,0.5,0.352609309,0,1.418,0.8808,0.567665758,
SWEETHOME_AMB,1/20/2022,CITY_SWEETHOME(NOSTORETID),Sweet Home Ambient Monitoring at Santiam,South Santiam River,South Santiam River,River/Stream,Ames Creek-South Santiam River,484,OR_SR_1709000608_02_103925,2,2,2,Willamette,MARINE WEST COAST FOREST,3,15,45,1,,,Sample-Routine,Water,Surface Water,8:34:00,PST,832,Copper,,Total Recoverable,7440-50-8,68750978,Validated,1.1,1100,,,,,,,,,,,,,,,Metals in Water by ICP-AES,,,,,,Method Detection Level,0.000073,mg/l,Minimum Reporting Level,mg/l,0.002,,,,0,=,mg/l,ug/l,Actual,,18.4,3.7,0.8,,1.36,11.8,0.8,,6.68,0.2,1.8,1,9.7,,2.8361,0.5,0.77574048,0,1.418,0.8808,1.248864668,
