"OrganizationID","MLocID","StationDes","AU_GNIS_Name","GNIS_Name","MonLocType","HUC12_Name","ELEV_Ft","AU_ID","WaterTypeCode","WaterBodyCode","ben_use_code","OWRD_Basin","EcoRegion2","EcoRegion3","wqstd_code","Pollu_ID","Calc_Crit","Combine_Result_Cmnts","Combine_Result","Activity_Type","SampleMedia","SampleSubmedia","SampleStartDate","SampleStartTime","SampleStartTZ","chr_uid","Char_Name","Char_Speciation","Sample_Fraction","CASNumber","Result_UID","Result_status","Result_Numeric","IRResultNWQSunit","ActDepthUnit","Result_Depth","act_depth_height","Result_Depth_Unit","Act_Depth_Top","Act_Depth_Top_Unit","Act_Depth_Bottom","Act_Depth_Bottom_Unit","Time_Basis","Statistical_Base","Statistic_N_Value","act_sam_compnt_name","lab_Comments","General_Comments","Analytical_method","QualifierAbbr","QualifierTxt","IDLType","IDLValue","IDLUnit","MDLType","MDLValue","MDLUnit","MRLType","MRLUnit","MRLValue","URLType","URLValue","URLUnit","TribalLand","Result_Operator","Result_Unit","IRWQSUnitName","Result_Type","analysis_comment","Alkalinity","Calcium","Chloride","Conductivity","DOC","Hardness","Magnesium","Organic.carbon","pH","Potassium","Sodium","Sulfate","Temperature..water","TOC"
"CITY_SALEM(NOSTORETID)","PRI5","Pringle Creek at Bush Park","Pringle Creek","Pringle Creek","River/Stream","Croisan Creek-Willamette River",156,"OR_WS_170900070301_02_104413",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2021-09-21,"10:15:00","PDT",832,"Copper",NA,"Total Recoverable","7440-50-8",69835699,"Validated",0.976,0.976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.222,"ug/l","Minimum Reporting Level","ug/l",0.222,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,82.7,NA,31.4,NA,NA,7.36,NA,NA,NA,16.3,NA
"CITY_SALEM(NOSTORETID)","PRI5","Pringle Creek at Bush Park","Pringle Creek","Pringle Creek","River/Stream","Croisan Creek-Willamette River",156,"OR_WS_170900070301_02_104413",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2021-09-21,"10:15:00","PDT",832,"Copper",NA,"Dissolved","7440-50-8",69835700,"Validated",0.787,0.787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.212,"ug/l","Minimum Reporting Level","ug/l",0.212,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,82.7,NA,31.4,NA,NA,7.36,NA,NA,NA,16.3,NA
"CITY_SALEM(NOSTORETID)","PRI5","Pringle Creek at Bush Park","Pringle Creek","Pringle Creek","River/Stream","Croisan Creek-Willamette River",156,"OR_WS_170900070301_02_104413",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2021-10-19,"09:50:00","PDT",832,"Copper",NA,"Dissolved","7440-50-8",69835582,"Validated",0.562,0.562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.211,"ug/l","Minimum Reporting Level","ug/l",0.211,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,85,NA,31.2,NA,NA,7.6,NA,NA,NA,11,NA
"CITY_SALEM(NOSTORETID)","PRI5","Pringle Creek at Bush Park","Pringle Creek","Pringle Creek","River/Stream","Croisan Creek-Willamette River",156,"OR_WS_170900070301_02_104413",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2021-10-19,"09:50:00","PDT",832,"Copper",NA,"Total Recoverable","7440-50-8",69835581,"Validated",0.674,0.674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.222,"ug/l","Minimum Reporting Level","ug/l",0.222,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,85,NA,31.2,NA,NA,7.6,NA,NA,NA,11,NA
"CITY_SALEM(NOSTORETID)","PRI5","Pringle Creek at Bush Park","Pringle Creek","Pringle Creek","River/Stream","Croisan Creek-Willamette River",156,"OR_WS_170900070301_02_104413",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2021-11-16,"10:15:00","PST",832,"Copper",NA,"Total Recoverable","7440-50-8",69835592,"Validated",1.01,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.222,"ug/l","Minimum Reporting Level","ug/l",0.222,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,98.8,NA,35.5,NA,NA,7.4,NA,NA,NA,11.4,NA
"CITY_SALEM(NOSTORETID)","PRI5","Pringle Creek at Bush Park","Pringle Creek","Pringle Creek","River/Stream","Croisan Creek-Willamette River",156,"OR_WS_170900070301_02_104413",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2021-11-16,"10:15:00","PST",832,"Copper",NA,"Dissolved","7440-50-8",69835593,"Validated",0.71,0.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.211,"ug/l","Minimum Reporting Level","ug/l",0.211,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,98.8,NA,35.5,NA,NA,7.4,NA,NA,NA,11.4,NA
"CITY_SALEM(NOSTORETID)","PRI5","Pringle Creek at Bush Park","Pringle Creek","Pringle Creek","River/Stream","Croisan Creek-Willamette River",156,"OR_WS_170900070301_02_104413",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2021-12-21,"09:45:00","PST",832,"Copper",NA,"Total Recoverable","7440-50-8",69835603,"Validated",1.74,1.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.222,"ug/l","Minimum Reporting Level","ug/l",0.222,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,86.7,NA,29.7,NA,NA,7.07,NA,NA,NA,9.1,NA
"CITY_SALEM(NOSTORETID)","PRI5","Pringle Creek at Bush Park","Pringle Creek","Pringle Creek","River/Stream","Croisan Creek-Willamette River",156,"OR_WS_170900070301_02_104413",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2021-12-21,"09:45:00","PST",832,"Copper",NA,"Dissolved","7440-50-8",69835604,"Validated",0.828,0.828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.212,"ug/l","Minimum Reporting Level","ug/l",0.212,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,86.7,NA,29.7,NA,NA,7.07,NA,NA,NA,9.1,NA
"CITY_SALEM(NOSTORETID)","PRI5","Pringle Creek at Bush Park","Pringle Creek","Pringle Creek","River/Stream","Croisan Creek-Willamette River",156,"OR_WS_170900070301_02_104413",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2022-01-18,"10:30:00","PST",832,"Copper",NA,"Dissolved","7440-50-8",69835615,"Validated",0.436,0.436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.211,"ug/l","Minimum Reporting Level","ug/l",0.211,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,88.9,NA,32.6,NA,NA,7.48,NA,NA,NA,8,NA
"CITY_SALEM(NOSTORETID)","PRI5","Pringle Creek at Bush Park","Pringle Creek","Pringle Creek","River/Stream","Croisan Creek-Willamette River",156,"OR_WS_170900070301_02_104413",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2022-01-18,"10:30:00","PST",832,"Copper",NA,"Total Recoverable","7440-50-8",69835614,"Validated",0.543,0.543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.222,"ug/l","Minimum Reporting Level","ug/l",0.222,NA,NA,NA,0,"=","ug/l","ug/l","Estimated",NA,NA,NA,NA,88.9,NA,32.6,NA,NA,7.48,NA,NA,NA,8,NA
"CITY_SALEM(NOSTORETID)","PRI5","Pringle Creek at Bush Park","Pringle Creek","Pringle Creek","River/Stream","Croisan Creek-Willamette River",156,"OR_WS_170900070301_02_104413",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2022-02-15,"10:20:00","PST",832,"Copper",NA,"Total Recoverable","7440-50-8",69835625,"Validated",0.00064,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.000222,"mg/l","Minimum Reporting Level","mg/l",0.000222,NA,NA,NA,0,"=","mg/l","ug/l","Actual",NA,NA,NA,NA,91.8,NA,32.8,NA,NA,7.58,NA,NA,NA,7.5,NA
"CITY_SALEM(NOSTORETID)","PRI5","Pringle Creek at Bush Park","Pringle Creek","Pringle Creek","River/Stream","Croisan Creek-Willamette River",156,"OR_WS_170900070301_02_104413",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2022-02-15,"10:20:00","PST",832,"Copper",NA,"Dissolved","7440-50-8",69835626,"Validated",0.000543,0.543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.000212,"mg/l","Minimum Reporting Level","mg/l",0.000212,NA,NA,NA,0,"=","mg/l","ug/l","Actual",NA,NA,NA,NA,91.8,NA,32.8,NA,NA,7.58,NA,NA,NA,7.5,NA
"CITY_SALEM(NOSTORETID)","PRI5","Pringle Creek at Bush Park","Pringle Creek","Pringle Creek","River/Stream","Croisan Creek-Willamette River",156,"OR_WS_170900070301_02_104413",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2022-03-15,"09:55:00","PDT",832,"Copper",NA,"Total Recoverable","7440-50-8",69835636,"Validated",0.00127,1.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.000222,"mg/l","Minimum Reporting Level","mg/l",0.000222,NA,NA,NA,0,"=","mg/l","ug/l","Actual",NA,NA,NA,NA,84.7,NA,32.6,NA,NA,7.28,NA,NA,NA,9.5,NA
"CITY_SALEM(NOSTORETID)","PRI5","Pringle Creek at Bush Park","Pringle Creek","Pringle Creek","River/Stream","Croisan Creek-Willamette River",156,"OR_WS_170900070301_02_104413",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2022-03-15,"09:55:00","PDT",832,"Copper",NA,"Dissolved","7440-50-8",69835637,"Validated",0.000691,0.691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.000211,"mg/l","Minimum Reporting Level","mg/l",0.000211,NA,NA,NA,0,"=","mg/l","ug/l","Actual",NA,NA,NA,NA,84.7,NA,32.6,NA,NA,7.28,NA,NA,NA,9.5,NA
"CITY_SALEM(NOSTORETID)","PRI5","Pringle Creek at Bush Park","Pringle Creek","Pringle Creek","River/Stream","Croisan Creek-Willamette River",156,"OR_WS_170900070301_02_104413",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2022-04-19,"10:15:00","PDT",832,"Copper",NA,"Dissolved","7440-50-8",69835648,"Validated",0.00101,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.000214,"mg/l","Minimum Reporting Level","mg/l",0.000214,NA,NA,NA,0,"=","mg/l","ug/l","Actual",NA,NA,NA,NA,68,NA,25.6,NA,NA,7.06,NA,NA,NA,9.4,NA
"CITY_SALEM(NOSTORETID)","PRI5","Pringle Creek at Bush Park","Pringle Creek","Pringle Creek","River/Stream","Croisan Creek-Willamette River",156,"OR_WS_170900070301_02_104413",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2022-04-19,"10:15:00","PDT",832,"Copper",NA,"Total Recoverable","7440-50-8",69835647,"Validated",0.00178,1.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.000222,"mg/l","Minimum Reporting Level","mg/l",0.000222,NA,NA,NA,0,"=","mg/l","ug/l","Actual",NA,NA,NA,NA,68,NA,25.6,NA,NA,7.06,NA,NA,NA,9.4,NA
"CITY_SALEM(NOSTORETID)","PRI5","Pringle Creek at Bush Park","Pringle Creek","Pringle Creek","River/Stream","Croisan Creek-Willamette River",156,"OR_WS_170900070301_02_104413",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2022-05-17,"10:30:00","PDT",832,"Copper",NA,"Total Recoverable","7440-50-8",69835658,"Validated",0.000572,0.572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.000222,"mg/l","Minimum Reporting Level","mg/l",0.000222,NA,NA,NA,0,"=","mg/l","ug/l","Actual",NA,NA,NA,NA,87.7,NA,32,NA,NA,7.34,NA,NA,NA,13.2,NA
"CITY_SALEM(NOSTORETID)","PRI5","Pringle Creek at Bush Park","Pringle Creek","Pringle Creek","River/Stream","Croisan Creek-Willamette River",156,"OR_WS_170900070301_02_104413",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2022-05-17,"10:30:00","PDT",832,"Copper",NA,"Dissolved","7440-50-8",69835659,"Validated",0.000458,0.458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.000212,"mg/l","Minimum Reporting Level","mg/l",0.000212,NA,NA,NA,0,"=","mg/l","ug/l","Actual",NA,NA,NA,NA,87.7,NA,32,NA,NA,7.34,NA,NA,NA,13.2,NA
"CITY_SALEM(NOSTORETID)","PRI5","Pringle Creek at Bush Park","Pringle Creek","Pringle Creek","River/Stream","Croisan Creek-Willamette River",156,"OR_WS_170900070301_02_104413",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2022-06-21,"09:45:00","PDT",832,"Copper",NA,"Total Recoverable","7440-50-8",69835669,"Validated",0.001,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.000222,"mg/l","Minimum Reporting Level","mg/l",0.000222,NA,NA,NA,0,"=","mg/l","ug/l","Actual",NA,NA,NA,NA,95.3,NA,34.3,NA,NA,7.51,NA,NA,NA,15.9,NA
"CITY_SALEM(NOSTORETID)","PRI5","Pringle Creek at Bush Park","Pringle Creek","Pringle Creek","River/Stream","Croisan Creek-Willamette River",156,"OR_WS_170900070301_02_104413",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2022-06-21,"09:45:00","PDT",832,"Copper",NA,"Dissolved","7440-50-8",69835670,"Validated",0.000625,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.000212,"mg/l","Minimum Reporting Level","mg/l",0.000212,NA,NA,NA,0,"=","mg/l","ug/l","Actual",NA,NA,NA,NA,95.3,NA,34.3,NA,NA,7.51,NA,NA,NA,15.9,NA
"CITY_PRINEVILLE(NOSTORETID)","PRINEVILLE_AMB","Prineville Ambient",NA,"Crooked River","River/Stream","Town of Prineville-Crooked River",2842,NA,2,2,2,"Deschutes","WESTERN CORDILLERA","11",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2022-07-19,"10:15:00","PST",832,"Copper",NA,"Total Recoverable","7440-50-8",69363687,"Validated",0.00111,1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.000159,"mg/l","Minimum Reporting Level","mg/l",0.002,NA,NA,NA,0,"=","mg/l","ug/l","Estimated",NA,204,31.7,11.5,NA,5.57,140,15.5,NA,NA,4.04,44,15.9,19.1,NA
"CITY_PRINEVILLE(NOSTORETID)","PRINEVILLE_AMB","Prineville Ambient",NA,"Crooked River","River/Stream","Town of Prineville-Crooked River",2842,NA,2,2,2,"Deschutes","WESTERN CORDILLERA","11",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2022-08-09,"11:00:00","PST",832,"Copper",NA,"Total Recoverable","7440-50-8",69363455,"Validated",0.00111,1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.000159,"mg/l","Minimum Reporting Level","mg/l",0.002,NA,NA,NA,0,"=","mg/l","ug/l","Estimated",NA,220,36.8,14.8,NA,5.79,171,17.9,NA,NA,4.3,45.8,19.4,21.5,NA
"CITY_PRINEVILLE(NOSTORETID)","PRINEVILLE_AMB","Prineville Ambient",NA,"Crooked River","River/Stream","Town of Prineville-Crooked River",2842,NA,2,2,2,"Deschutes","WESTERN CORDILLERA","11",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2022-09-13,"11:15:00","PST",832,"Copper",NA,"Total Recoverable","7440-50-8",69412636,"Validated",0.00506,5.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.000159,"mg/l","Minimum Reporting Level","mg/l",0.002,NA,NA,NA,0,"=","mg/l","ug/l","Actual",NA,240,40.5,14.7,NA,5.7,225,18.5,NA,NA,4.41,51.3,23.2,20.2,NA
"1119USBR_WQX","ROG003","HOWARD PRAIRIE 200M ABOVE DAM","Grizzly Creek","Grizzly Creek","Reservoir","Upper Jenny Creek",4527,"OR_LK_1801020604_05_100490",2,6,5,"Klamath","WESTERN CORDILLERA","4",15,45,1,NA,NA,"Sample-Routine","Water",NA,2019-06-18,"11:04:00","MST",832,"Copper",NA,"Total","7440-50-8",70772598,"Final",0.6,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Metals in Water by ICP-AES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<","ug/l","ug/l","Actual","Result is the median of result_UIDs: 70772598, 70772639  - due to multiple results at same date",33,5.7,0.7,60,NA,NA,2.3,NA,8.2,0.5,2.4,0.5,20.7,2.75
"1119USBR_WQX","ROG003","HOWARD PRAIRIE 200M ABOVE DAM","Grizzly Creek","Grizzly Creek","Reservoir","Upper Jenny Creek",4527,"OR_LK_1801020604_05_100490",2,6,5,"Klamath","WESTERN CORDILLERA","4",15,45,1,NA,NA,"Sample-Routine","Water",NA,2020-07-22,"11:32:00","MST",832,"Copper",NA,"Total","7440-50-8",70785043,"Final",2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Metals in Water by ICP-AES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<","ug/l","ug/l","Actual","Result is the median of result_UIDs: 70785043, 70785059  - due to multiple results at same date",NA,NA,NA,71,NA,NA,NA,NA,8.4,NA,NA,NA,23.9,NA
"1119USBR_WQX","ROG004","HYATT PRAIRIE 200M ABOVE DAM",NA,NA,"Reservoir","Keene Creek",5016,"OR_LK_1801020604_05_100491",2,6,5,"Klamath","WESTERN CORDILLERA","4",15,45,1,NA,NA,"Sample-Routine","Water",NA,2021-06-29,"12:50:00","MST",832,"Copper",NA,"Total","7440-50-8",70790672,"Final",5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Metals in Water by ICP-AES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"<","ug/l","ug/l","Actual",NA,57.7,12,1.6,234,NA,NA,3.5,NA,7.1,1.3,4.3,0.5,23.4,13.5
"1119USBR_WQX","ROG005","EMIGRANT  200M ABOVE DAM","Emigrant Creek","Emigrant Creek","Reservoir","Lower Emigrant Creek",2241,"OR_LK_1710030801_02_100257",2,6,2,"Rogue","WESTERN CORDILLERA","78",15,45,1,NA,NA,"Sample-Routine","Water",NA,2018-08-08,"08:14:00","MST",832,"Copper",NA,"Total","7440-50-8",70770303,"Final",2,2,"m",NA,"1.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3500 CU B  ~ Copper in Water by FLAA or GFAA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<","ug/l","ug/l","Actual",NA,49.4,11.9,3.5,153,NA,NA,3.8,NA,8.02,0.6,4.7,2.5,23,3.7
"1119USBR_WQX","ROG005","EMIGRANT  200M ABOVE DAM","Emigrant Creek","Emigrant Creek","Reservoir","Lower Emigrant Creek",2241,"OR_LK_1710030801_02_100257",2,6,2,"Rogue","WESTERN CORDILLERA","78",15,45,1,NA,NA,"Sample-Routine","Water",NA,2021-06-29,"09:51:00","MST",832,"Copper",NA,"Total","7440-50-8",70790724,"Final",2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Metals in Water by ICP-AES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<","ug/l","ug/l","Actual",NA,56,12.7,7,165,NA,NA,4.3,NA,7.99,0.7,7.1,3.2,25,4.5
"1119USBR_WQX","ROG006","AGATE 200M ABOVE DAM","Dry Creek","Dry Creek","Reservoir","Lower Antelope Creek",1510,"OR_LK_1710030708_02_100250",2,6,2,"Rogue","WESTERN CORDILLERA","78",15,45,1,NA,NA,"Sample-Routine","Water",NA,2018-08-07,"12:57:00","MST",832,"Copper",NA,"Total","7440-50-8",70770438,"Final",3.52,3.52,"m",NA,"1.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3500 CU B  ~ Copper in Water by FLAA or GFAA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=","ug/l","ug/l","Actual",NA,53,9.9,4.2,114,NA,NA,3.3,NA,8.31,1.1,7,1.2,24.5,4
"1119USBR_WQX","ROG006","AGATE 200M ABOVE DAM","Dry Creek","Dry Creek","Reservoir","Lower Antelope Creek",1510,"OR_LK_1710030708_02_100250",2,6,2,"Rogue","WESTERN CORDILLERA","78",15,45,1,NA,NA,"Sample-Routine","Water",NA,2020-07-22,"13:48:00","MST",832,"Copper",NA,"Total","7440-50-8",70785099,"Final",2.4,2.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Metals in Water by ICP-AES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=","ug/l","ug/l","Actual","Result is the median of result_UIDs: 70785099, 70785083  - due to multiple results at same date",NA,NA,NA,130,NA,NA,NA,NA,9.37,NA,NA,NA,26.1,NA
"1119USBR_WQX","ROG006","AGATE 200M ABOVE DAM","Dry Creek","Dry Creek","Reservoir","Lower Antelope Creek",1510,"OR_LK_1710030708_02_100250",2,6,2,"Rogue","WESTERN CORDILLERA","78",15,45,1,NA,NA,"Sample-Routine","Water",NA,2021-06-29,"16:37:00","MST",832,"Copper",NA,"Total","7440-50-8",70790814,"Final",5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Metals in Water by ICP-AES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<","ug/l","ug/l","Actual",NA,62.3,12.1,3.7,128,NA,NA,4.3,NA,8.49,1.1,7.7,1.9,26.8,5.03
"1119USBR_WQX","ROG007","Howard Prairie Reservoir near boat ramp",NA,NA,"Reservoir","Upper Jenny Creek",4527,"OR_LK_1801020604_05_100490",2,6,5,"Klamath","WESTERN CORDILLERA","4",15,45,1,NA,NA,"Sample-Routine","Water",NA,2021-06-29,"14:24:00","MST",832,"Copper",NA,"Total","7440-50-8",70790873,"Final",5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Metals in Water by ICP-AES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<","ug/l","ug/l","Actual",NA,37,7.2,0.8,74,NA,NA,2.8,NA,7.11,0.6,3.3,1.3,24,3.31
"1119USBR_WQX","ROG008","Hyatt Prairie Reservoir near boat ramp",NA,NA,"Reservoir","Keene Creek",5016,"OR_LK_1801020604_05_100491",2,6,5,"Klamath","WESTERN CORDILLERA","4",15,45,1,NA,NA,"Sample-Routine","Water",NA,2019-06-18,"12:01:00","MST",832,"Copper",NA,"Total","7440-50-8",70772703,"Final",0.6,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Metals in Water by ICP-AES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<","ug/l","ug/l","Actual",NA,36.7,7.9,0.8,75,NA,NA,2.4,NA,8,0.5,2.7,0.7,22.5,4.21
